Household_ID,training_days,mae_rf,mae_xgboost,mae_lightgbm
861048,173,8.916372743134865,8.027859643724229,7.246790242297588
861061,935,13.851150583474729,17.150312039693198,10.720827757545255
861116,1278,5.859496161778419,6.488387996967022,6.067135153215753
861151,292,3.4854823174062144,5.1450750833029275,6.366011564207313
865116,818,5.610736786478899,5.197518858857206,5.310033970108589
867612,729,3.9363629688793362,4.594337530771892,4.485120821352984
868010,566,5.346483581773844,7.217405096266005,5.929735275833971
868410,414,23.573046892290474,22.020934861924914,21.299294431060876
871038,892,8.486601395460646,7.342319564819336,7.628690393259842
871212,792,2.306823968560102,3.3111942109002004,2.5990154118241247
872117,349,14.979538968799105,13.741723493787978,13.7995830844197
